"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Ecology","BayestraitsDependent_Ecology","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","simulation_variant","ml_model_supported","chisq_p_selectionwronglysupported_df","chisq_p_selectionwronglysupported","chisq_p_selectiontoonestatewronglysupported","selectionwronglysupportedsignificant","selectiontoonewronglysupportedsignificant","chisq_p_selectiontoonestatewronglysupported_df","BT_dependent_CladeA_better","BT_dependent_Forest_better","samplesize","horizontaltransmission","diversityrepresented","BT_MultistateFree_better","chisq_BT_MultitstateFree_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_MultitstateFree_wronglysupported","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported","X.1","BT_Multistate_nonconvergence"
"4384",4414,"Onetree",4,2,2,"horizontalClade10",4,-26.1793049967906,-25.3070973874597,-27.3003522493438,-31.2493619650869,-22.628246802333,1.00012165303623,1.39726859269053,NA,NA,NA,NA,-30.086669002533,-22.78557,-26.179305,FALSE,"drift_four_medium","loglik_unconstrained",0.31150675589557,0.31150675589557,0.627104836217372,0,0,0.627104836217372,NA,6.78747,306,"Yes",1,6.78747,0.745345192419352,NA,0.147554845654609,0,NA,0,4384,FALSE
"4385",4415,"Onetree",4,2,2,"horizontalEcology10",4,-133.733072722581,-117.948835475327,-111.465300345366,-149.426398749229,-98.8921422237722,1.00012165303623,1.39726859269053,NA,NA,NA,NA,-245.171846733028,-100.792125,-133.733073,FALSE,"drift_four_medium","loglik_unconstrained",4.75175454539567e-13,4.75175454539567e-13,6.45231933660284e-07,1,1,6.45231933660284e-07,NA,65.881896,306,"Yes",1,65.881896,2.74764211383172e-10,NA,1.67754699020861e-13,1,NA,1,4385,FALSE
"4386",4416,"Onetree",4,2,2,"horizontalNeighbor10",4,-178.545005165011,-171.944543807109,-240.293567173582,-300.262799635811,-161.68229856301,1.00012165303623,1.39726859269053,NA,NA,NA,NA,-286.232656901861,-161.682299,-178.545005,FALSE,"drift_four_medium","loglik_unconstrained",7.60051600301459e-06,7.60051600301459e-06,0.00422164467493291,1,1,0.00422164467493291,NA,33.725412,306,"Yes",1,33.725412,0.000205553040171003,NA,8.48334412717477e-07,1,NA,1,4386,FALSE
"4387",4417,"Onetree",4,2,3,"full",4,-36.4839103530558,-36.3700230413241,-38.8821622543418,-48.3342848371695,-33.0745232578026,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-37.2719304514642,-33.074523,-36.48391,NA,"drift_four_medium","loglik_unconstrained",0.337932640580282,0.337932640580282,0.972985669956884,0,0,0.972985669956884,NA,6.818774,306,"No",1,6.818774,0.742435875154589,NA,0.145780775632941,0,NA,0,4387,FALSE
"4388",4418,"Onetree",4,2,3,"cladeA",3,-5.88899817135867,-5.5986647401072,-8.19792051531891,-7.31560481284349,-5.38445270626549,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-5.6677641234179,NA,NA,TRUE,"drift_four_medium","loglik_unconstrained",0.799052233018659,0.799052233018659,0.7480141147108,0,0,0.7480141147108,NA,NA,113,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4388,NA
"4389",4419,"Onetree",4,2,3,"cladeB",2,-3.20335747737069,-3.2391599776227,-3.27860631771597,-3.71107688852899,-3.2391599776227,1.00012165303623,1.58188268912738,NA,NA,NA,NA,NA,NA,NA,TRUE,"drift_four_medium","loglik_drift",1,1,1,0,0,1,NA,NA,21,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4389,NA
"4390",4420,"Onetree",4,2,3,"cladeC",3,-6.80549447729999,-6.39920990106794,-8.09109090083593,-6.40581551334427,-6.00823638729556,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-7.4631927849715,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.660633877428974,0.660633877428974,0.666120578365613,0,0,0.666120578365613,NA,NA,78,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4390,NA
"4391",4421,"Onetree",4,2,3,"cladeD",3,-9.13114005908438,-7.45842259768346,-9.90869410959205,-10.3630392393251,-7.44251274918062,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-9.23904812787416,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.337034164048165,0.337034164048165,0.187736205939169,0,0,0.187736205939169,NA,NA,81,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4391,NA
"4392",4422,"Onetree",4,2,3,"cladeE",3,-4.92838912557897,-4.73875540347674,-5.79342451140962,-5.0392850151761,-4.2147681299,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-4.79954703594462,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.69916166487803,0.69916166487803,0.82726208627547,0,0,0.82726208627547,NA,NA,48,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4392,NA
"4393",4423,"Onetree",4,2,3,"cladeF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drift_four_medium","NA",NA,NA,NA,NA,NA,NA,NA,NA,34,"No",0.25,NA,NA,NA,NA,NA,NA,NA,4393,NA
"4394",4424,"Onetree",4,2,3,"ThreeQuarterSample",4,-30.7898578855072,-30.7878670523784,-33.8955156034737,-42.9086981095269,-27.848275772174,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-31.9565222862897,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.436404695622644,0.436404695622644,0.999933258281761,0,0,0.999933258281761,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,4394,NA
"4395",4425,"Onetree",4,2,3,"HalfSample",4,-35.4327081855934,-35.3321854996738,-37.1312801786973,-46.5302827416261,-32.0081212906777,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-36.4346407042913,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.335021146401664,0.335021146401664,0.977420362813147,0,0,0.977420362813147,NA,NA,103,"No",1,NA,NA,NA,NA,NA,NA,NA,4395,NA
"4396",4426,"Onetree",4,2,3,"Rarelost",4,-36.4003814616506,-36.278774123168,-38.8474255322165,-48.2087835298248,-33.0740464827515,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-37.2017725849407,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.354165093370743,0.354165093370743,0.970328711018327,0,0,0.970328711018327,NA,NA,290,"No",1,NA,NA,NA,NA,NA,NA,NA,4396,NA
"4397",4427,"Onetree",4,2,3,"Frequentlost",4,-36.3353743946281,-36.2459025562904,-38.758127741394,-48.3326501469193,-32.9364376755929,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-37.1858781734394,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.339945037335816,0.339945037335816,0.980914718279537,0,0,0.980914718279537,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,4397,NA
"4398",4428,"Onetree",4,2,3,"Ecologyloss",4,-31.975803277388,-31.9552024415212,-35.7542643095952,-43.3113378479777,-28.3826867029305,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-33.4138462294832,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.30396747305283,0.30396747305283,0.997803003886108,0,0,0.997803003886108,NA,NA,306,"No",1,NA,NA,NA,NA,NA,NA,NA,4398,NA
"4399",4429,"Onetree",4,2,3,"horizontal10",4,-169.258879458971,-169.120008561278,-169.396061347484,-276.222759382192,-152.115343017623,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-251.824122287754,-152.115343,-169.258879,FALSE,"drift_four_medium","loglik_unconstrained",5.9209023817175e-06,5.9209023817175e-06,0.964158807219246,1,0,0.964158807219246,NA,34.287072,306,"Yes",1,34.287072,0.000165114101494557,NA,6.50697061788108e-07,1,NA,1,4399,FALSE
"4400",4430,"Onetree",4,2,3,"horizontalClade10",4,-36.4833537516824,-36.0793449099121,-38.562685555821,-47.4135477209933,-32.4420693352008,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-39.0902504116098,-32.442069,-36.483354,FALSE,"drift_four_medium","loglik_unconstrained",0.232116319324715,0.232116319324715,0.847548363747203,0,0,0.847548363747203,NA,8.08257,306,"Yes",1,8.08257,0.62077178607389,NA,0.0885999496109775,0,NA,0,4400,FALSE
"4401",4431,"Onetree",4,2,3,"horizontalEcology10",4,-131.525037695143,-116.551877702135,-105.374828383207,-148.677332813164,-98.2105087322728,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-232.575712381518,-98.210509,-131.525038,FALSE,"drift_four_medium","loglik_unconstrained",2.00439664865826e-12,2.00439664865826e-12,1.41640767525875e-06,1,1,1.41640767525875e-06,NA,66.629058,306,"Yes",1,66.629058,1.97551641711868e-10,NA,1.16684439888104e-13,1,NA,1,4401,FALSE
"4402",4432,"Onetree",4,2,3,"horizontalNeighbor10",4,-253.877534564948,-248.430394510786,-290.468186815058,-425.379546185672,-239.012417756961,1.00012165303623,1.58188268912738,NA,NA,NA,NA,-442.19694216404,-239.012418,-253.877535,FALSE,"drift_four_medium","loglik_unconstrained",4.42323855953664e-05,4.42323855953664e-05,0.0123114967313858,1,1,0.0123114967313858,NA,29.730234,306,"Yes",1,29.730234,0.000948121106551847,NA,5.55398871882051e-06,1,NA,1,4402,FALSE
"4403",4433,"Onetree",4,2,4,"full",4,-47.5829045431728,-45.6886357839247,-74.4197250083208,-97.0978888780693,-39.1561976408445,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-49.9899019847182,-40.050306,-47.582905,NA,"drift_four_medium","loglik_unconstrained",0.00983733944073839,0.00983733944073839,0.285222227812583,1,0,0.285222227812583,NA,15.065198,306,"No",1,15.065198,0.1297028733803,NA,0.00456788493835025,0,NA,1,4403,FALSE
"4404",4434,"Onetree",4,2,4,"cladeA",3,-26.4925646399668,-19.7469476365401,-28.2727743120794,-45.2693036532668,-18.7816105976334,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-27.0778751032997,NA,NA,TRUE,"drift_four_medium","loglik_unconstrained",0.00148939485002908,0.00148939485002908,0.00117602284529084,1,1,0.00117602284529084,NA,NA,113,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4404,NA
"4405",4435,"Onetree",4,2,4,"cladeB",2,-3.35097583242131,-3.3653358199658,-3.39030323868455,-4.22886214856371,-3.3653358199658,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,NA,NA,NA,TRUE,"drift_four_medium","loglik_drift",1,1,1,0,0,1,NA,NA,21,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4405,NA
"4406",4436,"Onetree",4,2,4,"cladeC",2,-2.27759094654397,-2.20432509907319,-2.93727979349995,-2.26853929057361,-2.20432509907319,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-2.51975554801397,NA,NA,TRUE,"drift_four_medium","loglik_selectiononestate",0.701872076184647,0.701872076184647,0.701872076184647,0,0,0.701872076184647,NA,NA,78,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4406,NA
"4407",4437,"Onetree",4,2,4,"cladeD",2,-2.15051441991552,-2.1100486296791,-2.7941033511613,-2.34184680289435,-2.1100486296791,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-2.23516709884723,NA,NA,FALSE,"drift_four_medium","loglik_selectiononestate",0.776038909113409,0.776038909113409,0.776038909113409,0,0,0.776038909113409,NA,NA,81,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4407,NA
"4408",4438,"Onetree",4,2,4,"cladeE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drift_four_medium","NA",NA,NA,NA,NA,NA,NA,NA,NA,48,"No",0.25,NA,NA,NA,NA,NA,NA,NA,4408,NA
"4409",4439,"Onetree",4,2,4,"cladeF",2,-5.34080497448802,-3.94239472932518,-5.4198106259445,-7.63083943722864,-3.94239472932518,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-5.42435205184711,NA,NA,TRUE,"drift_four_medium","loglik_selectiononestate",0.0944514386251049,0.0944514386251049,0.0944514386251049,0,0,0.0944514386251049,NA,NA,34,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4409,NA
"4410",4440,"Onetree",4,2,4,"ThreeQuarterSample",4,-33.2082810537465,-30.7102804903726,-51.7047615040942,-57.309649778432,-26.5962231206237,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-35.0165059677697,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.0396118480796673,0.0396118480796673,0.172090195738975,1,0,0.172090195738975,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,4410,NA
"4411",4441,"Onetree",4,2,4,"HalfSample",4,-41.174424975955,-39.0542444642291,-63.5078837052229,-73.2755820827905,-33.1038291301087,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-43.498764738411,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.0130158669855761,0.0130158669855761,0.236651919501744,1,0,0.236651919501744,NA,NA,103,"No",1,NA,NA,NA,NA,NA,NA,NA,4411,NA
"4412",4442,"Onetree",4,2,4,"Rarelost",4,-47.5829045431728,-45.6886357839247,-74.419725182902,-97.0978888780693,-39.1561976408445,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-49.9899019847182,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.00983733944073839,0.00983733944073839,0.285222227812583,1,0,0.285222227812583,NA,NA,290,"No",1,NA,NA,NA,NA,NA,NA,NA,4412,NA
"4413",4443,"Onetree",4,2,4,"Frequentlost",4,-44.4614640233456,-42.0255929777665,-68.056178101229,-74.3620528024728,-35.505102515499,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-47.3745797602003,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.00645404643421021,0.00645404643421021,0.181433360841713,1,0,0.181433360841713,NA,NA,200,"No",1,NA,NA,NA,NA,NA,NA,NA,4413,NA
"4414",4444,"Onetree",4,2,4,"Ecologyloss",4,-43.8159109073056,-42.502980118916,-67.8477885542836,-81.4830063111822,-34.2947187403832,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-46.2712109353665,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.00409264807858989,0.00409264807858989,0.452973706585241,1,0,0.452973706585241,NA,NA,306,"No",1,NA,NA,NA,NA,NA,NA,NA,4414,NA
"4415",4445,"Onetree",4,2,4,"horizontal10",4,-198.012157137487,-193.300218841432,-195.150646081752,-373.3563140432,-171.333897897864,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-241.907249213846,-173.189197,-198.012157,FALSE,"drift_four_medium","loglik_unconstrained",9.94473725590694e-10,9.94473725590694e-10,0.0241551284545001,1,1,0.0241551284545001,NA,49.64592,306,"Yes",1,49.64592,3.10053881791283e-07,NA,4.28086455173116e-10,1,NA,1,4415,FALSE
"4416",4446,"Onetree",4,2,4,"horizontalClade10",4,-29.057909031198,-27.5049860161569,-45.4118495044991,-50.5776174035046,-23.5861610504476,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-29.9736686075722,-24.184981,-29.057909,FALSE,"drift_four_medium","loglik_unconstrained",0.0901385350814445,0.0901385350814445,0.375591954647563,0,0,0.375591954647563,NA,9.745856,306,"Yes",1,9.745856,0.463066114182498,NA,0.0449333641641116,0,NA,1,4416,FALSE
"4417",4447,"Onetree",4,2,4,"horizontalEcology10",4,-156.078092058574,-125.278329958235,-156.458462865312,-198.634985768567,-118.19640603509,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-246.67571000194,-118.441496,-156.078092,FALSE,"drift_four_medium","loglik_unconstrained",2.67563748934663e-14,2.67563748934663e-14,2.67563748934663e-13,1,1,2.67563748934663e-13,NA,75.273192,306,"Yes",1,75.273192,4.20941059786628e-12,NA,1.77635683940025e-15,1,NA,1,4417,FALSE
"4418",4448,"Onetree",4,2,4,"horizontalNeighbor10",4,-178.806198385186,-163.213376920367,-210.52561246879,-319.323077168979,-152.935482754797,1.00012165303623,0.0245302188550147,NA,NA,NA,NA,-285.204643851929,-153.894936,-178.806198,FALSE,"drift_four_medium","loglik_unconstrained",2.10194084360182e-09,2.10194084360182e-09,7.76876245778269e-07,1,1,7.76876245778269e-07,NA,49.822524,306,"Yes",1,49.822524,2.87733070369889e-07,NA,3.93246546437354e-10,1,NA,1,4418,FALSE
"4419",4449,"Onetree",4,2,5,"full",3,-23.0477759302043,-23.0210652655478,-25.4759160432208,-35.1069551104407,-22.3195957775948,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-24.4524192245471,-22.321663,-22.321703,NA,"drift_four_medium","loglik_unconstrained",0.692378341825856,0.692378341825856,0.973642910079874,0,0,0.973642910079874,NA,7.99999999969714e-05,306,"No",0.75,7.99999999969714e-05,1,NA,0.999999999200021,0,NA,0,4419,FALSE
"4420",4450,"Onetree",4,2,5,"cladeA",2,-3.04319622307361,-3.06173223443797,-3.12846741251695,-3.34544676310642,-3.06173223443797,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-3.06173223443833,NA,NA,TRUE,"drift_four_medium","loglik_drift",1,1,1,0,0,1,NA,NA,113,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4420,NA
"4421",4451,"Onetree",4,2,5,"cladeB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drift_four_medium","NA",NA,NA,NA,NA,NA,NA,NA,NA,21,"No",0.25,NA,NA,NA,NA,NA,NA,NA,4421,NA
"4422",4452,"Onetree",4,2,5,"cladeC",2,-7.01275682969625,-4.54604384509669,-7.0593006493889,-8.21156158583235,-4.54604384509669,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-7.14001987487058,NA,NA,TRUE,"drift_four_medium","loglik_selectiononestate",0.0263420434365517,0.0263420434365517,0.0263420434365517,1,1,0.0263420434365517,NA,NA,78,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4422,NA
"4423",4453,"Onetree",4,2,5,"cladeD",2,-5.34499928651475,-5.22360028338746,-6.00618073721614,-9.96007643802187,-5.22360028338746,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-5.24746523960985,NA,NA,FALSE,"drift_four_medium","loglik_selectiononestate",0.62219251090526,0.62219251090526,0.62219251090526,0,0,0.62219251090526,NA,NA,81,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4423,NA
"4424",4454,"Onetree",4,2,5,"cladeE",2,-6.34903150443506,-4.04820465794491,-6.37550637348647,-6.25995262593423,-4.04820465794491,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-6.53685922704973,NA,NA,TRUE,"drift_four_medium","loglik_selectiononestate",0.0319411320944656,0.0319411320944656,0.0319411320944656,1,1,0.0319411320944656,NA,NA,48,"No",0.5,NA,NA,NA,NA,NA,NA,NA,4424,NA
"4425",4455,"Onetree",4,2,5,"cladeF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"drift_four_medium","NA",NA,NA,NA,NA,NA,NA,NA,NA,34,"No",0.25,NA,NA,NA,NA,NA,NA,NA,4425,NA
"4426",4456,"Onetree",4,2,5,"ThreeQuarterSample",3,-15.8003423193861,-15.0198181406183,-18.5113628582191,-24.0225054325669,-14.9200320461903,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-16.5102405568136,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.623541603922727,0.623541603922727,0.458165787572656,0,0,0.458165787572656,NA,NA,200,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4426,NA
"4427",4457,"Onetree",4,2,5,"HalfSample",3,-22.6747421489246,-22.6501443540049,-25.0284763047632,-34.2659902099709,-21.8918910320119,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-24.1577505313029,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.66719136537766,0.66719136537766,0.975702265527814,0,0,0.975702265527814,NA,NA,103,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4427,NA
"4428",4458,"Onetree",4,2,5,"Rarelost",3,-16.0895202931606,-15.3296613794616,-18.9196363878393,-27.8855456469542,-15.2064035817423,1.00012165303623,0.49556779001697,NA,NA,NA,NA,-16.6443616606396,NA,NA,FALSE,"drift_four_medium","loglik_unconstrained",0.622310340664642,0.622310340664642,0.467732412990947,0,0,0.467732412990947,NA,NA,290,"No",0.75,NA,NA,NA,NA,NA,NA,NA,4428,NA
