"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"105",105,"PamaNyungantree",2,2,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.79928009187135,-197.150961,-245.86432,-231.535506,-183.068331,NA,NA,NA,NA,NA,105,-97.426718,96.93435,1,0,0,1
"106",106,"PamaNyungantree",2,2,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.30089522053788,-116.778364,-114.209785,-31.035854,-31.035854,NA,NA,NA,NA,NA,106,5.137158,0,0.273511524016856,1,0,0
"107",107,"PamaNyungantree",2,2,1,"horizontal10",2,NA,NA,NA,NA,NA,0.840913994834865,0.556741146819543,-376.980786,-376.848253,-324.038792,-277.701949,NA,NA,NA,NA,NA,107,0.265066000000047,92.673686,0.991956242575967,0,0,1
"108",108,"PamaNyungantree",2,2,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,2.27848032969842,-326.143154,-303.74358,-197.368065,-208.346382,NA,NA,NA,NA,NA,108,44.7991479999999,-21.956634,4.37720171220235e-09,1,1,0
"109",109,"PamaNyungantree",2,2,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,1.35302254425951,-327.91412,-320.7179,-274.972126,NA,NA,NA,NA,NA,NA,109,14.3924400000001,NA,0.00614235581232447,NA,1,NA
"110",110,"PamaNyungantree",2,2,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.924848778177103,0.697042820760405,-355.72234,-353.358858,-302.780346,-256.565821,NA,NA,NA,NA,NA,110,4.72696399999995,92.42905,0.316476828078861,0,0,1
"111",111,"PamaNyungantree",2,2,2,"full",2,NA,NA,NA,NA,NA,0.958629175762984,0.848916171639782,-358.382525,-356.244652,-305.440531,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",111,4.27574600000003,NA,0.369972049478926,NA,0,NA
"112",112,"PamaNyungantree",2,2,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.958629175762984,0.848916171639782,-131.136215,-148.740684,-130.788159,-101.236398,NA,NA,NA,NA,NA,112,-35.208938,59.103522,1,4.47575310147386e-12,0,1
"113",113,"PamaNyungantree",2,2,2,"HalfSample",2,NA,NA,NA,NA,NA,0.894625841028603,0.670376705771732,-165.805285,-165.072151,-144.245823,-117.910647,NA,NA,NA,NA,NA,113,1.46626800000001,52.670352,0.832599395971836,9.98849891686859e-11,0,1
"114",114,"PamaNyungantree",2,2,2,"Rarelost",2,NA,NA,NA,NA,NA,0.974008025359236,0.679650387260452,-292.437427,-291.27511,-214.80141,-175.666511,NA,NA,NA,NA,NA,114,2.32463400000006,78.269798,0.676287722809326,4.44089209850063e-16,0,1
"115",115,"PamaNyungantree",2,2,2,"Frequentlost",2,NA,NA,NA,NA,NA,0.921542184520823,0.916569522623105,NA,-227.379065,-221.269037,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA
"116",116,"PamaNyungantree",2,2,2,"Ecologyloss",2,NA,NA,NA,NA,NA,0.810860209624125,0.577960009775893,NA,-112.126342,-28.408908,-28.408908,NA,NA,NA,NA,NA,116,NA,0,NA,1,NA,0
"117",117,"PamaNyungantree",2,2,2,"horizontal10",2,NA,NA,NA,NA,NA,0.664067452888292,0.368887445233435,-383.728195,-383.026556,-330.786201,NA,NA,NA,NA,NA,NA,117,1.403278,NA,0.843625084501605,NA,0,NA
"118",118,"PamaNyungantree",2,2,2,"horizontalClade10",2,NA,NA,NA,NA,NA,0.914251123582195,0.795788308819315,-333.072537,-308.391882,-280.130543,NA,NA,NA,NA,NA,NA,118,49.36131,NA,4.90833040878158e-10,NA,1,NA
"119",119,"PamaNyungantree",2,2,2,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,0.998934969812213,-333.072537,-324.696125,-280.130543,NA,NA,NA,NA,NA,NA,119,16.752824,NA,0.00215877396733566,NA,1,NA
"120",120,"PamaNyungantree",2,2,2,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.831822623317854,0.595165667977848,-318.310071,-362.647185,-310.528162,NA,NA,NA,NA,NA,NA,120,-88.674228,NA,1,NA,0,NA
"121",121,"PamaNyungantree",2,2,3,"full",2,NA,NA,NA,NA,NA,0.999933893038648,0.934982725445853,-342.732489,-335.018283,-289.790496,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",121,15.428412,NA,0.00389036835720968,NA,1,NA
"122",122,"PamaNyungantree",2,2,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,0.934982725445853,-141.072132,-140.658859,-113.235019,-87.696621,NA,NA,NA,NA,NA,122,0.826546000000008,51.076796,0.934854189405209,2.15124251745635e-10,0,1
"123",123,"PamaNyungantree",2,2,3,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.093660372294,-170.738786,-166.203361,-136.47367,-93.711845,NA,NA,NA,NA,NA,123,9.07085000000001,85.52365,0.059352760150203,0,0,1
"124",124,"PamaNyungantree",2,2,3,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,0.809007441837652,-267.808323,-262.908357,-181.719568,-147.552527,NA,NA,NA,NA,NA,124,9.7999319999999,68.334082,0.0439360807359813,5.09592368302947e-14,1,1
"125",125,"PamaNyungantree",2,2,3,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.2151483463822,-220.831873,-213.924227,-211.907828,NA,NA,NA,NA,NA,NA,125,13.815292,NA,0.00790851018672389,NA,1,NA
"126",126,"PamaNyungantree",2,2,3,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,0.835832902017517,-99.89738,-53.603463,-16.284433,-16.284433,NA,NA,NA,NA,NA,126,92.587834,0,0,1,1,0
"127",127,"PamaNyungantree",2,2,3,"horizontal10",2,NA,NA,NA,NA,NA,0.597402917627369,0.394923966771347,-372.758402,-365.55,-319.816408,NA,NA,NA,NA,NA,NA,127,14.416804,NA,0.00607700236800213,NA,1,NA
"128",128,"PamaNyungantree",2,2,3,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,1.33684340355211,-329.65903,-306.124829,-276.717036,NA,NA,NA,NA,NA,NA,128,47.068402,NA,1.47570067277059e-09,NA,1,NA
"129",129,"PamaNyungantree",2,2,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,0.98057479023179,-327.91412,-319.101205,-274.972126,NA,NA,NA,NA,NA,NA,129,17.6258300000001,NA,0.00146015070674343,NA,1,NA
"130",130,"PamaNyungantree",2,2,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.749637738990465,0.476305607734208,-344.261745,-336.165874,-291.319751,NA,NA,NA,NA,NA,NA,130,16.1917420000001,NA,0.00277237638537964,NA,1,NA
"131",131,"PamaNyungantree",2,2,4,"full",2,NA,NA,NA,NA,NA,0.999937722902388,0.983377457400316,-357.062311,-355.674656,-304.120317,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",131,2.77530999999999,NA,0.596102118237763,NA,0,NA
"132",132,"PamaNyungantree",2,2,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999937722902388,0.983377457400316,-142.700705,-142.583477,-121.065266,-101.58437,NA,NA,NA,NA,NA,132,0.234456000000023,38.961792,0.993642909775412,7.09419818445411e-08,0,1
"133",133,"PamaNyungantree",2,2,4,"HalfSample",2,NA,NA,NA,NA,NA,0.886461445321996,0.638541296917685,-162.053394,-161.0282,-124.567039,-89.68923,NA,NA,NA,NA,NA,133,2.050388,69.755618,0.726491495939128,2.55351295663786e-14,0,1
"134",134,"PamaNyungantree",2,2,4,"Rarelost",2,NA,NA,NA,NA,NA,0.929921199413622,0.602276260424025,-273.48121,-272.541506,-191.554288,-156.106536,NA,NA,NA,NA,NA,134,1.8794079999999,70.895504,0.757926687855912,1.46549439250521e-14,0,1
"135",135,"PamaNyungantree",2,2,4,"Frequentlost",2,NA,NA,NA,NA,NA,0.958070804982361,1.09626901472219,NA,-233.095376,-226.421565,-177.398928,NA,NA,NA,NA,NA,135,NA,98.0452739999999,NA,0,NA,1
"136",136,"PamaNyungantree",2,2,4,"Ecologyloss",2,NA,NA,NA,NA,NA,0.742037367394749,0.482166766377214,-122.889737,-121.669613,-33.787959,-33.787959,NA,NA,NA,NA,NA,136,2.440248,0,0.655366308651074,1,0,0
"137",137,"PamaNyungantree",2,2,4,"horizontal10",2,NA,NA,NA,NA,NA,0.772716411571567,0.467900198676079,-370.543619,-370.433921,-317.601665,-275.714704,NA,NA,NA,NA,NA,137,0.219395999999961,83.7739220000001,0.994405613423222,0,0,1
"138",138,"PamaNyungantree",2,2,4,"horizontalClade10",2,NA,NA,NA,NA,NA,0.953194140578224,1.00159737146443,-329.65903,-306.124829,-276.717036,NA,NA,NA,NA,NA,NA,138,47.068402,NA,1.47570067277059e-09,NA,1,NA
"139",139,"PamaNyungantree",2,2,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,1.18830632883351,-168.9704,-191.515446,-278.436359,NA,NA,NA,NA,NA,NA,139,-45.090092,NA,1,NA,0,NA
"140",140,"PamaNyungantree",2,2,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.813208052477812,0.515339621529724,-355.72234,-354.498522,-302.780346,-265.616627,NA,NA,NA,NA,NA,140,2.44763599999999,74.327438,0.654036275791136,2.77555756156289e-15,0,1
"141",141,"PamaNyungantree",2,2,5,"full",2,NA,NA,NA,NA,NA,0.961553621809038,1.10798204495345,-354.362379,-350.723038,-301.420386,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",141,7.278682,NA,0.121873864124637,NA,0,NA
"142",142,"PamaNyungantree",2,2,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.961553621809038,1.10798204495345,-147.695431,-146.339698,-120.961138,-93.819247,NA,NA,NA,NA,NA,142,2.71146600000003,54.283782,0.607209705923024,4.58965088157015e-11,0,1
"143",143,"PamaNyungantree",2,2,5,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.19798792314017,NA,-177.26237,-152.677458,-114.20164,NA,NA,NA,NA,NA,143,NA,76.951636,NA,7.7715611723761e-16,NA,1
"144",144,"PamaNyungantree",2,2,5,"Rarelost",2,NA,NA,NA,NA,NA,0.940649210779336,0.805715391349535,-282.366267,-281.409699,-165.236809,-168.272727,NA,NA,NA,NA,NA,144,1.91313600000001,-6.07183600000002,0.751731488474071,1,0,0
"145",145,"PamaNyungantree",2,2,5,"Frequentlost",2,NA,NA,NA,NA,NA,0.919975908315186,1.13808477398771,-241.30852,-238.183421,-228.109558,NA,NA,NA,NA,NA,NA,145,6.25019799999995,NA,0.181226258665251,NA,0,NA
"146",146,"PamaNyungantree",2,2,5,"Ecologyloss",2,NA,NA,NA,NA,NA,0.603767099153547,0.429832143259232,-29.560945,-37.086371,-12.48664,-12.48664,NA,NA,NA,NA,NA,146,-15.050852,0,1,1,0,0
"147",147,"PamaNyungantree",2,2,5,"horizontal10",2,NA,NA,NA,NA,NA,0.783891508799369,0.47338290082588,NA,-374.654355,-324.038792,-277.701949,NA,NA,NA,NA,NA,147,NA,92.673686,NA,0,NA,1
"148",148,"PamaNyungantree",2,2,5,"horizontalClade10",2,NA,NA,NA,NA,NA,0.958138541544778,1.14258771929885,NA,-308.391882,-280.130543,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA
"149",149,"PamaNyungantree",2,2,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,1.33276207914991,-327.91412,-317.242356,-274.972126,NA,NA,NA,NA,NA,NA,149,21.3435280000001,NA,0.000270675084032446,NA,1,NA
"150",150,"PamaNyungantree",2,2,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.676307701211883,0.354069072320192,-354.362379,-352.211268,-301.420386,-257.405033,NA,NA,NA,NA,NA,150,4.30222199999992,88.030706,0.366646939771895,0,0,1
"151",151,"PamaNyungantree",2,2,6,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.34343644955653,-355.72234,-353.358858,-302.780346,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",151,4.72696399999995,NA,0.316476828078861,NA,0,NA
"152",152,"PamaNyungantree",2,2,6,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.34343644955653,-148.169226,-147.386532,-122.515846,-100.651977,NA,NA,NA,NA,NA,152,1.56538800000004,43.727738,0.81499907825998,7.30789107006302e-09,0,1
"153",153,"PamaNyungantree",2,2,6,"HalfSample",2,NA,NA,NA,NA,NA,0.977910129622746,0.968030775249481,-176.75219,-174.854934,-145.461269,-116.088346,NA,NA,NA,NA,NA,153,3.79451200000005,58.745846,0.434529293428956,5.32096589012099e-12,0,1
"154",154,"PamaNyungantree",2,2,6,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,0.956163267237846,-289.102779,-288.241097,-216.566239,-178.325487,NA,NA,NA,NA,NA,154,1.72336399999995,76.481504,0.78646927727554,9.99200722162641e-16,0,1
"155",155,"PamaNyungantree",2,2,6,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.36576788673035,-240.673707,-238.128026,-229.579922,-188.940117,NA,NA,NA,NA,NA,155,5.091362,81.27961,0.278050992205121,1.11022302462516e-16,0,1
"156",156,"PamaNyungantree",2,2,6,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,1.20580720058326,-128.657292,-128.558181,-36.562724,-36.562724,NA,NA,NA,NA,NA,156,0.198222000000044,0,0.995401277884227,1,0,0
"157",157,"PamaNyungantree",2,2,6,"horizontal10",2,NA,NA,NA,NA,NA,0.823776299866131,0.567020251110801,-377.994064,-376.551028,-325.05207,-282.540564,NA,NA,NA,NA,NA,157,2.88607200000001,85.023012,0.577068401992684,0,0,1
"158",158,"PamaNyungantree",2,2,6,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,1.31960227999581,-331.378353,-307.272419,-278.436359,NA,NA,NA,NA,NA,NA,158,48.211868,NA,8.52515502636209e-10,NA,1,NA
"159",159,"PamaNyungantree",2,2,6,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,1.17327262992742,-329.659027,NA,-276.717036,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,NA
"160",160,"PamaNyungantree",2,2,6,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.838822737131593,0.579504123426605,-357.062311,-356.492005,-304.120317,-258.870708,NA,NA,NA,NA,NA,160,1.14061200000003,90.499218,0.8877762884301,0,0,1
"161",161,"PamaNyungantree",2,2,7,"full",2,NA,NA,NA,NA,NA,0.968225315101721,1.01274085561051,-359.683203,-357.941709,-306.74121,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",161,3.48298799999998,NA,0.48046976685737,NA,0,NA
"162",162,"PamaNyungantree",2,2,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.968225315101721,1.01274085561051,-146.228009,-146.146195,-123.916799,-106.343438,NA,NA,NA,NA,NA,162,0.16362799999996,35.146722,0.996830295918073,4.33387907339267e-07,0,1
"163",163,"PamaNyungantree",2,2,7,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.25202109868114,NA,-178.461545,-155.5393,-120.629447,NA,NA,NA,NA,NA,163,NA,69.819706,NA,2.4757973449141e-14,NA,1
"164",164,"PamaNyungantree",2,2,7,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.1505620270772,-266.390459,-265.197177,-188.340314,-155.640043,NA,NA,NA,NA,NA,164,2.38656400000002,65.400542,0.665056720578844,2.1183055309848e-13,0,1
"165",165,"PamaNyungantree",2,2,7,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.18170388851368,-240.559024,-239.020638,-226.838665,-178.406164,NA,NA,NA,NA,NA,165,3.07677200000001,96.865002,0.54506100543051,0,0,1
"166",166,"PamaNyungantree",2,2,7,"Ecologyloss",2,NA,NA,NA,NA,NA,0.999933893038648,0.807031636521211,-127.855338,-127.575288,-38.536276,-38.536276,NA,NA,NA,NA,NA,166,0.560100000000006,0,0.967392607410769,1,0,0
"167",167,"PamaNyungantree",2,2,7,"horizontal10",2,NA,NA,NA,NA,NA,0.826975711472731,0.368228971660174,NA,-378.211244,-326.048689,-284.265738,NA,NA,NA,NA,NA,167,NA,83.5659020000001,NA,0,NA,1
"168",168,"PamaNyungantree",2,2,7,"horizontalClade10",2,NA,NA,NA,NA,NA,0.934732591802248,1.04526457747387,-333.072537,-308.391882,-280.130543,NA,NA,NA,NA,NA,NA,168,49.36131,NA,4.90833040878158e-10,NA,1,NA
"169",169,"PamaNyungantree",2,2,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,0.841994261682976,-334.74201,-328.843084,-281.800016,NA,NA,NA,NA,NA,NA,169,11.797852,NA,0.0189195357594618,NA,1,NA
"170",170,"PamaNyungantree",2,2,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.777293124116147,0.48339863400031,NA,-360.652369,-308.02257,-265.504776,NA,NA,NA,NA,NA,170,NA,85.035588,NA,0,NA,1
"171",171,"PamaNyungantree",2,2,8,"full",2,NA,NA,NA,NA,NA,0.999933893038648,1.39058263061962,-358.382525,-355.570053,-305.440531,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",171,5.62494400000003,NA,0.228963150698625,NA,0,NA
"172",172,"PamaNyungantree",2,2,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.39058263061962,-150.147008,-148.551976,-133.541886,-103.239707,NA,NA,NA,NA,NA,172,3.19006400000001,60.604358,0.526537275074621,2.16526796492644e-12,0,1
"173",173,"PamaNyungantree",2,2,8,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.20128931750891,-172.831078,-172.270249,-144.202101,-121.248522,NA,NA,NA,NA,NA,173,1.12165799999997,45.907158,0.890820875223608,2.57488430577268e-09,0,1
"174",174,"PamaNyungantree",2,2,8,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,0.835245301905742,-276.965849,-276.213832,-197.583687,-165.1959,NA,NA,NA,NA,NA,174,1.50403399999993,64.775574,0.825926655385464,2.8688162956314e-13,0,1
"175",175,"PamaNyungantree",2,2,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.999933893038648,1.37535131653134,-234.155806,-232.385706,-222.979936,NA,NA,NA,NA,NA,NA,175,3.54020000000003,NA,0.471792230763146,NA,0,NA
"176",176,"PamaNyungantree",2,2,8,"Ecologyloss",2,NA,NA,NA,NA,NA,0.858772350273887,0.559339374936778,NA,-119.533213,-35.849452,-35.849452,NA,NA,NA,NA,NA,176,NA,0,NA,1,NA,0
"177",177,"PamaNyungantree",2,2,8,"horizontal10",2,NA,NA,NA,NA,NA,0.800780294060226,0.515880858445741,-377.994064,-374.798067,-325.05207,-279.491391,NA,NA,NA,NA,NA,177,6.39199399999995,91.121358,0.171724123251556,0,0,1
"178",178,"PamaNyungantree",2,2,8,"horizontalClade10",2,NA,NA,NA,NA,NA,0.999933893038648,1.38420816196429,-334.74201,-309.483614,-281.800016,NA,NA,NA,NA,NA,NA,178,50.516792,NA,2.81634715548762e-10,NA,1,NA
"179",179,"PamaNyungantree",2,2,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,1.15528814394329,-333.072537,-324.696125,-280.130543,NA,NA,NA,NA,NA,NA,179,16.752824,NA,0.00215877396733566,NA,1,NA
"180",180,"PamaNyungantree",2,2,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.999933893038648,0.834998468870799,-362.226814,-360.664387,-309.28482,-264.582315,NA,NA,NA,NA,NA,180,3.12485400000003,89.4050100000001,0.537153088687686,0,0,1
"181",181,"PamaNyungantree",2,2,9,"full",2,NA,NA,NA,NA,NA,0.974761270056537,0.972367520836885,-347.254065,-338.377068,-294.312071,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",181,17.753994,NA,0.00137845981137008,NA,1,NA
"182",182,"PamaNyungantree",2,2,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.974761270056537,0.972367520836885,-144.151284,-142.822184,-122.515846,-88.144662,NA,NA,NA,NA,NA,182,2.65820000000002,68.742368,0.616548633436206,4.18554080283684e-14,0,1
"183",183,"PamaNyungantree",2,2,9,"HalfSample",2,NA,NA,NA,NA,NA,0.999933893038648,1.05152133973501,-156.017543,-167.965105,-158.005571,-112.384579,NA,NA,NA,NA,NA,183,-23.895124,91.241984,1,0,0,1
"184",184,"PamaNyungantree",2,2,9,"Rarelost",2,NA,NA,NA,NA,NA,0.929765743820086,0.657905506683074,-269.334636,-265.358694,-179.437345,-148.8144,NA,NA,NA,NA,NA,184,7.95188399999995,61.24589,0.0933567315632217,1.58717483600412e-12,0,1
"185",185,"PamaNyungantree",2,2,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.958695328575264,1.1106761901188,-222.579367,-215.385029,-217.747878,NA,NA,NA,NA,NA,NA,185,14.388676,NA,0.00615251355808177,NA,1,NA
"186",186,"PamaNyungantree",2,2,9,"Ecologyloss",2,NA,NA,NA,NA,NA,0.907867062588474,0.602916950251764,NA,-108.927195,-25.474548,-25.474548,NA,NA,NA,NA,NA,186,NA,0,NA,1,NA,0
"187",187,"PamaNyungantree",2,2,9,"horizontal10",2,NA,NA,NA,NA,NA,0.722392474740884,0.452501486247748,-373.839666,-366.286215,-320.897672,-272.130678,NA,NA,NA,NA,NA,187,15.106902,97.533988,0.00448455426121286,0,1,1
"188",188,"PamaNyungantree",2,2,9,"horizontalClade10",2,NA,NA,NA,NA,NA,0.963060232447004,1.2477938721029,-334.74201,-309.483614,-281.800016,NA,NA,NA,NA,NA,NA,188,50.516792,NA,2.81634715548762e-10,NA,1,NA
"189",189,"PamaNyungantree",2,2,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.999933893038648,1.30859623130475,-329.65903,-320.427091,-276.717036,NA,NA,NA,NA,NA,NA,189,18.4638779999999,NA,0.00100133126690227,NA,1,NA
"190",190,"PamaNyungantree",2,2,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.946784501042167,0.774326482212877,-347.254065,-338.377068,-294.31207,NA,NA,NA,NA,NA,NA,190,17.753994,NA,0.00137845981137008,NA,1,NA
"191",191,"PamaNyungantree",2,2,10,"full",2,NA,NA,NA,NA,NA,0.957615190017116,0.982933467809655,-362.226814,-359.438144,-309.28482,NA,NA,NA,NA,NA,"Q_onlyandslowInEcology1",191,5.57733999999994,NA,0.233014413695302,NA,0,NA
"192",192,"PamaNyungantree",2,2,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.957615190017116,0.982933467809655,-148.610361,-147.716425,-120.961138,-93.819247,NA,NA,NA,NA,NA,192,1.78787200000005,54.283782,0.774700483892133,4.58965088157015e-11,0,1
"193",193,"PamaNyungantree",2,2,10,"HalfSample",2,NA,NA,NA,NA,NA,0.917692650526414,0.754701930134149,-174.441049,-173.122807,-155.49978,-116.224442,NA,NA,NA,NA,NA,193,2.636484,78.550676,0.620373935988232,3.33066907387547e-16,0,1
"194",194,"PamaNyungantree",2,2,10,"Rarelost",2,NA,NA,NA,NA,NA,0.999933893038648,1.26773037001471,-284.578167,-282.471509,-205.776657,-166.432711,NA,NA,NA,NA,NA,194,4.21331599999996,78.687892,0.377905751285965,3.33066907387547e-16,0,1
"195",195,"PamaNyungantree",2,2,10,"Frequentlost",2,NA,NA,NA,NA,NA,0.991321455166678,1.11878678093538,-218.002703,-216.09136,-214.24068,-166.113115,NA,NA,NA,NA,NA,195,3.82268599999998,96.25513,0.430534201079784,0,0,1
"196",196,"PamaNyungantree",2,2,10,"Ecologyloss",2,NA,NA,NA,NA,NA,0.645998174886023,0.379945768011992,-116.29177,-114.861699,-33.120658,-33.120658,NA,NA,NA,NA,NA,196,2.860142,0,0.581496384276824,1,0,0
"197",197,"PamaNyungantree",2,2,10,"horizontal10",2,NA,NA,NA,NA,NA,0.682374053077496,0.415565815206173,-384.627395,-384.113449,-331.685402,-285.058002,NA,NA,NA,NA,NA,197,1.02789199999995,93.2548,0.905537569006225,0,0,1
"198",198,"PamaNyungantree",2,2,10,"horizontalClade10",2,NA,NA,NA,NA,NA,0.915538992124009,0.971003338028594,-338.008447,NA,-285.066453,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA
"199",199,"PamaNyungantree",2,2,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.939506893093988,0.789514407682934,-338.008447,-329.992488,-285.066453,NA,NA,NA,NA,NA,NA,199,16.031918,NA,0.00297663214353983,NA,1,NA
"200",200,"PamaNyungantree",2,2,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.713721554495161,0.433187463875636,-364.694785,-361.433283,-311.752791,-268.787417,NA,NA,NA,NA,NA,200,6.52300400000001,85.930748,0.163346703831744,0,0,1
"201",201,"PamaNyungantree",2,3,1,"full",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.195578505914789,-410.117195,-409.835771,-357.175201,-356.614212,NA,NA,NA,NA,"Q_moreandslowInEcology1",201,0.562847999999917,1.12197800000001,0.967101291873556,0.89076965839224,0,0
"202",202,"PamaNyungantree",2,3,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.195578505914789,NA,-171.962867,-145.826453,-145.082493,NA,NA,NA,NA,NA,202,NA,1.48791999999997,NA,0.828779111951237,NA,0
"203",203,"PamaNyungantree",2,3,1,"HalfSample",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.281923423531816,-205.152299,-204.704597,-181.774787,-180.718392,NA,NA,NA,NA,NA,203,0.895403999999985,2.11279000000002,0.925219263145287,0.715023013396681,0,0
"204",204,"PamaNyungantree",2,3,1,"Rarelost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.199770358498469,-299.12836,-298.539485,-255.473034,-253.973512,NA,NA,NA,NA,NA,204,1.17774999999995,2.99904400000003,0.881748173455604,0.557985397439283,0,0
"205",205,"PamaNyungantree",2,3,1,"Frequentlost",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.260776366389155,-294.868458,-294.410273,-250.000479,-249.933873,NA,NA,NA,NA,NA,205,0.916369999999915,0.133212000000015,0.922200618696856,0.997877899366248,0,0
"206",206,"PamaNyungantree",2,3,1,"Ecologyloss",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.181874593319717,-179.091362,-178.540717,-88.948742,-88.95361,NA,NA,NA,NA,NA,206,1.10129000000001,-0.00973600000000374,0.894067479176177,1,0,0
"207",207,"PamaNyungantree",2,3,1,"horizontal10",2,NA,NA,NA,NA,NA,6.61069613518961e-05,0.191621660453757,-410.766801,-410.505369,-357.824807,-357.767183,NA,NA,NA,NA,NA,207,0.522864000000027,0.115248000000065,0.971237335821661,0.998402160654093,0,0
