"","X","Tree","NumberOfVariantsInModel","RateOfChange","Repetition","Sample","NumberOfVariantsObserved","loglik_drift","loglik_selectiononestate","loglik_pathways","loglik_pathwaystoone","loglik_unconstrained","phylosigLambda","phylosigK","BayestraitsIndependent_CladeA","BayestraitsDependent_CladeA","BayestraitsIndependent_Forest","BayestraitsDependent_Forest","loglik_pathwaysfromone","BayestraitsMultistate_Free","BayestraitsMultistate_Equal","Pathway_impossible","selection_variant","X.1","BT_dependent_CladeA_better","BT_dependent_Forest_better","chisq_BT_CladeAdependent_better","chisq_BT_Forestdependent_better","BT_CladeAdependent_wronglysupported","BT_Forestdependent_wronglysupported"
"1343",1343,"Latetree",2,1,10,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,59.7661310456757,-5.388486,-1.401728,-46.153546,-43.597803,NA,NA,NA,NA,NA,1343,7.973516,5.111486,0.0925531688904649,0.276048430129096,0,0
"1344",1344,"Latetree",2,1,10,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,78.1050328686388,-5.432068,-1.830417,-58.898356,-56.284061,NA,NA,NA,NA,NA,1344,7.203302,5.22859,0.125526818770761,0.264636475810372,0,0
"1345",1345,"Latetree",2,1,10,"Frequentlost",2,NA,NA,NA,NA,NA,1.00012165303623,105.640049060787,-5.387627,-1.401714,-60.407212,-58.625808,NA,NA,NA,NA,NA,1345,7.971826,3.562808,0.0926157130919177,0.468392732101836,0,0
"1346",1346,"Latetree",2,1,10,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303624,49.4205386463298,-5.250732,-1.732597,-1.932219,-1.338377,NA,NA,NA,NA,NA,1346,7.03627,1.187684,0.133983891100916,0.880122174707864,0,0
"1347",1347,"Latetree",2,1,10,"horizontal10",2,NA,NA,NA,NA,NA,0.553516651245175,0.00345718450620786,-109.821924,-92.552977,-179.259067,-174.790615,NA,NA,NA,NA,NA,1347,34.537894,8.93690399999997,5.77969772264098e-07,0.062696075701835,1,0
"1348",1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348,NA,NA,NA,NA,NA,NA
"1349",1349,"Latetree",2,1,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.527562475877155,0.00268965242145179,-103.062072,-78.969449,-172.499215,-168.268076,NA,NA,NA,NA,NA,1349,48.185246,8.46227799999997,8.63481064428129e-10,0.0760389200689178,1,0
"1350",1350,"Latetree",2,1,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.527019277509533,0.00197721330833543,-141.363998,-126.755673,-210.801141,-207.296337,NA,NA,NA,NA,NA,1350,29.21665,7.00960800000001,7.06384826987261e-06,0.13538135689364,1,0
"1351",1351,"Latetree",2,2,1,"full",2,NA,NA,NA,NA,NA,0.999042013368068,0.0171365565964753,-34.683566,-30.64189,-104.120709,-99.964383,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1351,8.083352,8.31265200000001,0.0885721828918893,0.0807738754306322,0,0
"1352",1352,"Latetree",2,2,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.999042013368068,0.0171365565964753,-19.885725,-17.631473,-70.181564,-65.676567,NA,NA,NA,NA,NA,1352,4.508504,9.00999399999998,0.341540316084562,0.0608501633681073,0,0
"1353",1353,"Latetree",2,2,1,"HalfSample",2,NA,NA,NA,NA,NA,0.996363117981125,0.00823615179738205,-30.998256,-27.387555,-55.40223,-52.398336,NA,NA,NA,NA,NA,1353,7.221402,6.00778800000001,0.124640573724939,0.198567415381898,0,0
"1354",1354,"Latetree",2,2,1,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,0.0675003031747988,-27.227281,-23.738407,-95.438077,-91.681489,NA,NA,NA,NA,NA,1354,6.97774800000001,7.51317600000002,0.137068824702785,0.111129688422638,0,0
"1355",1355,"Latetree",2,2,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.99816542225147,0.0156243988073293,-33.343308,-29.136627,-69.777734,-66.147528,NA,NA,NA,NA,NA,1355,8.413362,7.260412,0.0775572898859728,0.122750107020431,0,0
"1356",1356,"Latetree",2,2,1,"Ecologyloss",2,NA,NA,NA,NA,NA,1.0001263674478,0.266059115908778,-13.395029,-11.313463,-10.564701,-10.5647,NA,NA,NA,NA,NA,1356,4.163132,1.9999999985032e-06,0.38437828632523,0.9999999999995,0,0
"1357",1357,"Latetree",2,2,1,"horizontal10",2,NA,NA,NA,NA,NA,0.944449218212009,0.00148626494687871,-151.389303,-150.265059,-220.826446,-218.2108,NA,NA,NA,NA,NA,1357,2.24848800000001,5.231292,0.690162621636425,0.264377979176465,0,0
"1358",1358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,NA,NA,NA,NA,NA,NA
"1359",1359,"Latetree",2,2,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.994232738954211,0.00305801236475364,-56.633805,-52.968112,-126.070948,-120.308318,NA,NA,NA,NA,NA,1359,7.33138600000001,11.52526,0.119378444794664,0.0212538306844953,0,1
"1360",1360,"Latetree",2,2,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.985927632083253,0.00197128725591157,-79.511985,-78.898212,-148.949127,-147.308055,NA,NA,NA,NA,NA,1360,1.22754599999999,3.28214400000002,0.873542859331214,0.511766350563528,0,0
"1361",1361,"Latetree",2,2,3,"full",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.918848,-3.331259,-74.355991,-73.253432,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1361,3.175178,2.205118,0.528949430683262,0.698092386778051,0,0
"1362",1362,"Latetree",2,2,3,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.859485,-3.301647,-34.745617,-34.283718,NA,NA,NA,NA,NA,1362,3.115676,0.923798000000005,0.538657347271649,0.92112205736851,0,0
"1363",1363,"Latetree",2,2,3,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,26.6183678238614,-4.863027,-3.3223,-33.620712,-33.1642,NA,NA,NA,NA,NA,1363,3.081454,0.913023999999993,0.54428801143009,0.922684923860265,0,0
"1364",1364,"Latetree",2,2,3,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,49.5669963270435,-4.915666,-3.314831,-73.533454,-72.31194,NA,NA,NA,NA,NA,1364,3.20167,2.443028,0.524661255276084,0.654865731407463,0,0
"1365",1365,"Latetree",2,2,3,"Frequentlost",2,NA,NA,NA,NA,NA,1.00012165303623,27.0987678757002,-4.816165,-3.330841,-32.658412,-30.339807,NA,NA,NA,NA,NA,1365,2.970648,4.63721,0.562749343011491,0.326586483073433,0,0
"1366",1366,"Latetree",2,2,3,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,22.1451901804786,-4.732457,-3.314014,-1.43008,-0.849901,NA,NA,NA,NA,NA,1366,2.836886,1.160358,0.5854824590458,0.884581286758341,0,0
"1367",1367,"Latetree",2,2,3,"horizontal10",2,NA,NA,NA,NA,NA,0.35775436466979,0.000973722160283078,-158.845095,-157.860227,-228.282238,-226.787141,NA,NA,NA,NA,NA,1367,1.96973599999995,2.99019400000003,0.74132541998862,0.559467749913497,0,0
"1368",1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368,NA,NA,NA,NA,NA,NA
"1369",1369,"Latetree",2,2,3,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.585015730093014,0.00823798344996747,-9.847082,-8.917071,-79.284225,-78.189192,NA,NA,NA,NA,NA,1369,1.860022,2.190066,0.761484624731062,0.700848387985942,0,0
"1370",1370,"Latetree",2,2,3,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.857373408509551,0.0405967129956647,-9.311129,-8.376256,-78.748271,-77.212175,NA,NA,NA,NA,NA,1370,1.869746,3.072192,0.759700267206157,0.545817772332024,0,0
"1371",1371,"Latetree",2,2,4,"full",2,NA,NA,NA,NA,NA,1.00012165303623,6.0215035316771,-12.61392,-10.544685,-82.051063,-77.240731,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1371,4.13847,9.620664,0.38759021083793,0.0473260550741335,0,1
"1372",1372,"Latetree",2,2,4,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00012165303623,6.0215035316771,-12.328567,-10.094602,-45.087127,-43.60386,NA,NA,NA,NA,NA,1372,4.46793,2.96653400000001,0.346367107722355,0.563441386347057,0,0
"1373",1373,"Latetree",2,2,4,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,2.62998684031333,-12.412795,-10.186075,-63.934568,-61.085129,NA,NA,NA,NA,NA,1373,4.45344,5.69887799999999,0.348104046885882,0.222793136601467,0,0
"1374",1374,"Latetree",2,2,4,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,7.64588820903241,-9.432368,-7.808064,-67.677206,-64.04594,NA,NA,NA,NA,NA,1374,3.248608,7.26253199999999,0.517115884320003,0.12264813243797,0,0
"1375",1375,"Latetree",2,2,4,"Frequentlost",2,NA,NA,NA,NA,NA,1.0001263674478,5.53911154899235,-11.499506,-8.788114,-59.798767,-55.074207,NA,NA,NA,NA,NA,1375,5.422784,9.44911999999999,0.246600664996474,0.0508032825475034,0,0
"1376",1376,"Latetree",2,2,4,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,1.87333296134294,-11.726866,-9.497057,-8.405514,-8.378995,NA,NA,NA,NA,NA,1376,4.459618,0.0530380000000008,0.347362631335382,0.999654526493567,0,0
"1377",1377,"Latetree",2,2,4,"horizontal10",2,NA,NA,NA,NA,NA,0.84247379429107,0.00243919187062457,-133.199049,-126.580717,-202.636192,-198.075981,NA,NA,NA,NA,NA,1377,13.236664,9.12042199999996,0.0101754781930197,0.0581589823798697,1,0
"1378",1378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378,NA,NA,NA,NA,NA,NA
"1379",1379,"Latetree",2,2,4,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.887217090447697,0.0038777288261071,-92.927893,-86.563917,-162.365036,-151.214467,NA,NA,NA,NA,NA,1379,12.727952,22.301138,0.0126844810697777,0.000174568559907051,1,1
"1380",1380,"Latetree",2,2,4,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.868690550296259,0.00154807582286019,-167.481829,-162.739204,-236.918972,-231.720439,NA,NA,NA,NA,NA,1380,9.48525000000001,10.397066,0.0500512110288538,0.0342448069095243,0,1
"1381",1381,"Latetree",2,2,5,"full",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.918848,-3.331259,-74.355991,-73.253432,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1381,3.175178,2.205118,0.528949430683262,0.698092386778051,0,0
"1382",1382,"Latetree",2,2,5,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.832908,-3.301647,-39.877575,-39.42679,NA,NA,NA,NA,NA,1382,3.062522,0.901570000000007,0.5474175608287,0.924335469733004,0,0
"1383",1383,"Latetree",2,2,5,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,27.4524533201033,-4.866221,-3.329839,-57.796243,-56.995528,NA,NA,NA,NA,NA,1383,3.072764,1.60142999999999,0.545723225997064,0.808535096305543,0,0
"1384",1384,"Latetree",2,2,5,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.918848,-3.331259,-74.355991,-73.253432,NA,NA,NA,NA,NA,1384,3.175178,2.205118,0.528949430683262,0.698092386778051,0,0
"1385",1385,"Latetree",2,2,5,"Frequentlost",2,NA,NA,NA,NA,NA,1.00012165303623,26.8585972105538,-4.877115,-3.331255,-42.002591,-40.46908,NA,NA,NA,NA,NA,1385,3.09172,3.06702200000001,0.542595327780395,0.546672753602111,0,0
"1386",1386,"Latetree",2,2,5,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,22.0330374144164,-4.747167,-3.293442,-1.443691,-0.849901,NA,NA,NA,NA,NA,1386,2.90745,1.18758,0.573430966501811,0.880139226272148,0,0
"1387",1387,"Latetree",2,2,5,"horizontal10",2,NA,NA,NA,NA,NA,0.33565355582638,0.00130197976752589,-152.270118,-151.895196,-221.70726,-221.364162,NA,NA,NA,NA,NA,1387,0.749843999999996,0.686195999999995,0.945042860242195,0.953020262107854,0,0
"1388",1388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388,NA,NA,NA,NA,NA,NA
"1389",1389,"Latetree",2,2,5,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.585015730093014,0.00823798344996747,-9.847082,-8.993685,-79.284225,-78.163152,NA,NA,NA,NA,NA,1389,1.706794,2.24214600000002,0.78948311815102,0.691321077193262,0,0
"1390",1390,"Latetree",2,2,5,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.857373408509551,0.0405967129956647,-9.311129,-8.453877,-78.748271,-77.212175,NA,NA,NA,NA,NA,1390,1.714504,3.072192,0.788081298240609,0.545817772332024,0,0
"1391",1391,"Latetree",2,2,7,"full",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.918848,-3.331259,-74.355991,-73.253432,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1391,3.175178,2.205118,0.528949430683262,0.698092386778051,0,0
"1392",1392,"Latetree",2,2,7,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.868055,-3.314831,-40.621813,-39.068438,NA,NA,NA,NA,NA,1392,3.106448,3.10675000000001,0.540172294904718,0.540122676505612,0,0
"1393",1393,"Latetree",2,2,7,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,25.7769565858116,-4.87876,-3.314831,-52.228366,-50.992687,NA,NA,NA,NA,NA,1393,3.127858,2.47135800000001,0.53666127707872,0.649771825806438,0,0
"1394",1394,"Latetree",2,2,7,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,50.5735689372275,-4.918287,-3.328407,-74.122719,-73.004502,NA,NA,NA,NA,NA,1394,3.17976,2.236434,0.528206244264584,0.692364794264352,0,0
"1395",1395,"Latetree",2,2,7,"Frequentlost",2,NA,NA,NA,NA,NA,1.00012165303623,32.0945694215404,-4.897826,-3.331259,-50.024732,-48.605268,NA,NA,NA,NA,NA,1395,3.133134,2.838928,0.535798140852439,0.585131908842899,0,0
"1396",1396,"Latetree",2,2,7,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,19.6465415008759,-4.763025,-3.312418,-1.449538,-0.849901,NA,NA,NA,NA,NA,1396,2.901214,1.199274,0.574490768241663,0.878218134455385,0,0
"1397",1397,"Latetree",2,2,7,"horizontal10",2,NA,NA,NA,NA,NA,0.349356699632816,0.00123154047838915,-147.295356,-147.173324,-216.732499,-216.144213,NA,NA,NA,NA,NA,1397,0.24406399999998,1.17657199999996,0.993133013442821,0.88194061723881,0,0
"1398",1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1398,NA,NA,NA,NA,NA,NA
"1399",1399,"Latetree",2,2,7,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.585015730093014,0.00823798344996747,-9.847082,-8.917071,-79.284225,-78.189192,NA,NA,NA,NA,NA,1399,1.860022,2.190066,0.761484624731062,0.700848387985942,0,0
"1400",1400,"Latetree",2,2,7,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.917254105409347,0.0365149725129267,-13.807862,-10.758308,-83.245005,-81.972667,NA,NA,NA,NA,NA,1400,6.099108,2.54467600000001,0.191868075785664,0.636654127009415,0,0
"1401",1401,"Latetree",2,2,8,"full",2,NA,NA,NA,NA,NA,0.988920463112565,0.0143490914079972,-43.642037,-39.803163,-113.07918,-109.031819,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1401,7.67774800000001,8.09472199999999,0.10412200410962,0.0881693865438,0,0
"1402",1402,"Latetree",2,2,8,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.988920463112565,0.0143490914079972,-35.655789,-31.910986,-67.928426,-64.189275,NA,NA,NA,NA,NA,1402,7.48960599999999,7.47830200000001,0.112168498630111,0.112669897757224,0,0
"1403",1403,"Latetree",2,2,8,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,0.141339482223403,-24.546196,-20.980893,-83.992333,-79.329487,NA,NA,NA,NA,NA,1403,7.130606,9.325692,0.129145175804702,0.0534547697811339,0,0
"1404",1404,"Latetree",2,2,8,"Rarelost",2,NA,NA,NA,NA,NA,0.987847141158378,0.0164515241746825,-41.901087,-37.991349,-107.057527,-101.724418,NA,NA,NA,NA,NA,1404,7.81947599999999,10.666218,0.0984193921046667,0.03058279352801,0,1
"1405",1405,"Latetree",2,2,8,"Frequentlost",2,NA,NA,NA,NA,NA,0.985138662649751,0.017310514532326,-34.350328,-30.719478,-85.657698,-81.452307,NA,NA,NA,NA,NA,1405,7.2617,8.41078199999998,0.122688143314458,0.0776381630596218,0,0
"1406",1406,"Latetree",2,2,8,"Ecologyloss",2,NA,NA,NA,NA,NA,1.0001263674478,0.292781269572876,-16.186526,-13.474765,-13.324505,-13.321439,NA,NA,NA,NA,NA,1406,5.423522,0.00613200000000091,0.246534195021231,0.999995309418127,0,0
"1407",1407,"Latetree",2,2,8,"horizontal10",2,NA,NA,NA,NA,NA,0.907422929080256,0.00238213908175703,-134.259016,-129.521467,-203.696158,-198.532344,NA,NA,NA,NA,NA,1407,9.475098,10.327628,0.0502614506512852,0.0352560455942922,0,1
"1408",1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1408,NA,NA,NA,NA,NA,NA
"1409",1409,"Latetree",2,2,8,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.919989380014369,0.00314164366125019,-106.562874,-96.5079,-176.000017,-166.763945,NA,NA,NA,NA,NA,1409,20.109948,18.472144,0.000475048555252156,0.00099760410599925,1,1
"1410",1410,"Latetree",2,2,8,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.913454003787834,0.00248398335394708,-127.699176,-125.253401,-197.136319,-191.63906,NA,NA,NA,NA,NA,1410,4.89155,10.994518,0.298607237183539,0.0266256936065058,0,1
"1411",1411,"Latetree",2,2,9,"full",2,NA,NA,NA,NA,NA,0.995669404854014,0.0251204473136678,-26.931803,-25.242592,-96.368946,-92.621914,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1411,3.378422,7.49406399999998,0.496603599344153,0.11197133036335,0,0
"1412",1412,"Latetree",2,2,9,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.995669404854014,0.0251204473136678,-16.298441,-14.661066,-52.462135,-51.429069,NA,NA,NA,NA,NA,1412,3.27475,2.06613200000001,0.512942823244966,0.723596761114795,0,0
"1413",1413,"Latetree",2,2,9,"HalfSample",2,NA,NA,NA,NA,NA,0.995473808404513,0.0403012367319701,-21.038967,-19.080213,-61.725355,-60.483084,NA,NA,NA,NA,NA,1413,3.917508,2.484542,0.417285029694476,0.647405910176994,0,0
"1414",1414,"Latetree",2,2,9,"Rarelost",2,NA,NA,NA,NA,NA,0.998701123778726,0.0440360197848976,-21.023563,-19.414917,-87.638316,-83.361125,NA,NA,NA,NA,NA,1414,3.217292,8.554382,0.522142527478697,0.0732558587444648,0,0
"1415",1415,"Latetree",2,2,9,"Frequentlost",2,NA,NA,NA,NA,NA,0.994012161994659,0.0361342229089513,-19.149146,-17.535052,-68.183472,-65.414308,NA,NA,NA,NA,NA,1415,3.228188,5.53832799999998,0.520390168234738,0.236380904298128,0,0
"1416",1416,"Latetree",2,2,9,"Ecologyloss",2,NA,NA,NA,NA,NA,0.989321529375729,0.019721337440448,-21.138451,-18.777009,-17.805401,-17.8054,NA,NA,NA,NA,NA,1416,4.722884,2.00000000205591e-06,0.316930760079743,0.9999999999995,0,0
"1417",1417,"Latetree",2,2,9,"horizontal10",2,NA,NA,NA,NA,NA,0.916133483544815,0.00120334593201235,-161.136482,-161.035814,-230.573624,-228.320591,NA,NA,NA,NA,NA,1417,0.201336000000026,4.50606599999998,0.995260535093339,0.341828815030567,0,0
"1418",1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,NA,NA,NA,NA,NA,NA
"1419",1419,"Latetree",2,2,9,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.987111094276931,0.00257080229873574,-41.035807,-37.68185,-110.472949,-105.198658,NA,NA,NA,NA,NA,1419,6.707914,10.548582,0.152152508886947,0.0321343248746919,0,1
"1420",1420,"Latetree",2,2,9,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.975276828567302,0.0045876398747603,-54.674545,-50.267913,-124.111688,-121.437306,NA,NA,NA,NA,NA,1420,8.813264,5.34876399999999,0.0659402894442596,0.253346529716207,0,0
"1421",1421,"Latetree",2,2,10,"full",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.918848,-3.331259,-74.355991,-73.253432,NA,NA,NA,NA,"Q_onlyandslowInEcology1",1421,3.175178,2.205118,0.528949430683262,0.698092386778051,0,0
"1422",1422,"Latetree",2,2,10,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.8588,-3.316445,-40.498094,-38.934434,NA,NA,NA,NA,NA,1422,3.08471,3.12732,0.543750822918241,0.536749338286741,0,0
"1423",1423,"Latetree",2,2,10,"HalfSample",2,NA,NA,NA,NA,NA,1.00012165303623,25.7732000832831,-4.862733,-3.304478,-39.941694,-37.987778,NA,NA,NA,NA,NA,1423,3.11651,3.907832,0.538520553768467,0.41862311433041,0,0
"1424",1424,"Latetree",2,2,10,"Rarelost",2,NA,NA,NA,NA,NA,1.00012165303623,49.5568154889638,-4.913927,-3.304478,-71.355591,-69.523319,NA,NA,NA,NA,NA,1424,3.218898,3.66454400000001,0.521884013544529,0.453303779382974,0,0
"1425",1425,"Latetree",2,2,10,"Frequentlost",2,NA,NA,NA,NA,NA,1.00012165303623,28.1940145163637,-4.869913,-3.33119,-52.588095,-51.391837,NA,NA,NA,NA,NA,1425,3.077446,2.392516,0.544949689568026,0.663980168336457,0,0
"1426",1426,"Latetree",2,2,10,"Ecologyloss",2,NA,NA,NA,NA,NA,1.00012165303623,21.8980441510821,-4.781466,-3.312417,-1.45506,-0.849901,NA,NA,NA,NA,NA,1426,2.938098,1.210318,0.568237426191291,0.876396922401225,0,0
"1427",1427,"Latetree",2,2,10,"horizontal10",2,NA,NA,NA,NA,NA,0.338700348375797,0.00108476460490113,-153.438462,-153.097865,-222.875604,-222.630211,NA,NA,NA,NA,NA,1427,0.681193999999948,0.490786000000014,0.953627673688834,0.974391741783359,0,0
"1428",1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,NA,NA,NA,NA,NA,NA
"1429",1429,"Latetree",2,2,10,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.585015730093014,0.00823798344996747,-9.847082,-8.917071,-79.284225,-78.189192,NA,NA,NA,NA,NA,1429,1.860022,2.190066,0.761484624731062,0.700848387985942,0,0
"1430",1430,"Latetree",2,2,10,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,1.00012165303623,52.5659949978554,-4.918848,-3.331259,-74.355991,-73.253432,NA,NA,NA,NA,NA,1430,3.175178,2.205118,0.528949430683262,0.698092386778051,0,0
"1431",1431,"Latetree",2,3,1,"full",2,NA,NA,NA,NA,NA,0.987788118179906,0.00576601174553859,-48.158561,-47.20907,-117.595704,-107.563609,NA,NA,NA,NA,"Q_moreandslowInEcology1",1431,1.898982,20.06419,0.754332001844309,0.000485036579494058,0,1
"1432",1432,"Latetree",2,3,1,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.987788118179906,0.00576601174553859,-17.975463,-17.079736,-57.664114,-48.595667,NA,NA,NA,NA,NA,1432,1.791454,18.136894,0.774045521452192,0.00116034195835679,0,1
"1433",1433,"Latetree",2,3,1,"HalfSample",2,NA,NA,NA,NA,NA,0.984188576721134,0.00523113597462119,-35.655363,-35.496849,-76.234565,-68.856701,NA,NA,NA,NA,NA,1433,0.317028000000008,14.755728,0.988688609735861,0.00523561475105483,0,1
"1434",1434,"Latetree",2,3,1,"Rarelost",2,NA,NA,NA,NA,NA,0.979614113591484,0.00407574950773112,-45.83728,-44.825784,-114.569206,-104.958343,NA,NA,NA,NA,NA,1434,2.022992,19.221726,0.731529832906083,0.000710895786299903,0,1
"1435",1435,"Latetree",2,3,1,"Frequentlost",2,NA,NA,NA,NA,NA,0.975260752727346,0.00569725354036384,-46.969397,-45.774129,-90.556111,-80.441721,NA,NA,NA,NA,NA,1435,2.390536,20.22878,0.664338237582007,0.000450051141049013,0,1
"1436",1436,"Latetree",2,3,1,"Ecologyloss",2,NA,NA,NA,NA,NA,0.985079572278835,0.00666275741603173,-18.419796,-17.836257,-15.10522,-15.10522,NA,NA,NA,NA,NA,1436,1.167078,0,0.883488693836328,1,0,0
"1437",1437,"Latetree",2,3,1,"horizontal10",2,NA,NA,NA,NA,NA,0.830807291136653,0.0011633305056902,-153.185844,-152.459033,-222.622986,-216.086974,NA,NA,NA,NA,NA,1437,1.453622,13.072024,0.834823757596078,0.0109291814438579,0,1
"1438",1438,"Latetree",2,3,1,"horizontalClade10",2,NA,NA,NA,NA,NA,0.93283003545546,0.00745205899220744,-32.020189,-30.043344,-101.457331,-90.980855,NA,NA,NA,NA,NA,1438,3.95369,20.952952,0.412309505318856,0.000323543616934874,0,1
"1439",1439,"Latetree",2,3,1,"horizontalEcology10",2,NA,NA,NA,NA,NA,0.937123237866512,0.00517465030570542,-33.340955,-32.356012,-102.778097,-89.663651,NA,NA,NA,NA,NA,1439,1.969886,26.228892,0.741297832205556,2.84532778934699e-05,0,1
"1440",1440,"Latetree",2,3,1,"horizontalNeighbor10",2,NA,NA,NA,NA,NA,0.957101495280435,0.00168126123170343,-89.18543,-89.17676,-158.622573,-148.949433,NA,NA,NA,NA,NA,1440,0.0173399999999901,19.34628,0.999962632083456,0.000671894183451149,0,1
"1441",1441,"Latetree",2,3,2,"full",2,NA,NA,NA,NA,NA,0.997540720914739,0.0266769095170734,-28.283003,-26.50423,-97.720146,-96.760706,NA,NA,NA,NA,"Q_moreandslowInEcology1",1441,3.557546,1.91888,0.469182464244129,0.750675897313557,0,0
"1442",1442,"Latetree",2,3,2,"ThreeQuarterSample",2,NA,NA,NA,NA,NA,0.997540720914739,0.0266769095170734,-20.83934,-18.760759,-55.653881,-54.844969,NA,NA,NA,NA,NA,1442,4.157162,1.617824,0.385153923435768,0.805585094239619,0,0
